15708,Nicaragua,Managua,08/09/2038 02:41 PM,Charli XCX,18
15750,Saint Helena,Jamestown,11/23/2025 05:30 AM,X Ambassadors,0
15792,Comoros,Moroni,07/08/2039 08:16 PM,X Ambassadors,0
15834,Malta,Valletta,09/27/2031 02:32 AM,X Ambassadors,0
15876,Vietnam,Hanoi,08/03/2036 06:32 PM,X Ambassadors,0
15918,Federated States of Micronesia,Palikir,04/28/2037 12:58 PM,Jessie J,18
15960,Djibouti,Djibouti,06/16/2040 05:11 PM,Westlife,0
16002,Tunisia,Tunis,09/28/2033 04:50 PM,Westlife,0
16044,Gambia,Banjul,06/18/2027 05:31 AM,Tinashe,18
16086,Anguilla,The Valley,05/16/2023 04:59 PM,Tinashe,18
16128,Ascension Island,Georgetown,05/14/2026 11:52 AM,Tinashe,18
16170,Montserrat,Plymouth,11/18/2029 07:14 AM,Tinashe,18
16212,Saint Barthélemy,Gustavia,11/27/2023 03:42 PM,Tinashe,18
16254,Northern Mariana Islands,Saipan,04/03/2022 04:40 PM,DMX,18
16296,Nicaragua,Managua,04/15/2036 03:48 PM,Meek Mill,0
16338,Somaliland,Hargeisa,04/26/2039 08:37 PM,Meek Mill,0
16380,Montenegro,Podgorica,10/14/2029 10:45 PM,Usher,6
16422,Senegal,Dakar,01/27/2039 02:34 PM,Usher,6
16464,Niue,Alofi,06/09/2033 10:00 AM,Usher,6
16506,Bolivia,Sucre,10/05/2032 05:54 PM,Usher,6
16548,Japan,Tokyo,09/19/2023 09:14 AM,Usher,6
16590,Northern Mariana Islands,Saipan,07/12/2023 01:20 AM,Dolly Parton,18
16632,Rwanda,Kigali,08/09/2029 06:51 PM,Dolly Parton,18
16674,British Virgin Islands,Road Town,05/15/2027 03:51 PM,Dolly Parton,18
16716,Gibraltar,Gibraltar,03/16/2022 02:13 AM,Foo Fighters,0
16758,Israel,Jerusalem,07/23/2031 05:41 PM,Foo Fighters,0
16800,Falkland Islands,Stanley,06/18/2037 03:25 PM,Foo Fighters,0
16842,Belize,Belmopan,02/25/2022 07:23 AM,Foo Fighters,0
16884,Czech Republic,Prague,06/13/2035 04:06 PM,Foo Fighters,0
16926,Haiti,Port-au-Prince,10/17/2040 02:37 PM,Mark Wills,0
16968,Western Sahara,El Aaiún,04/24/2022 10:18 PM,Mark Wills,0
17010,Samoa,Apia,04/01/2023 12:15 PM,Mark Wills,0
17052,Tristan da Cunha,Edinburgh of the Seven Seas,06/14/2024 01:57 AM,Pentatonix,0
17094,Trinidad and Tobago,Port of Spain,08/02/2033 10:45 AM,Pentatonix,0
17136,North Korea,Pyongyang,05/31/2024 07:37 PM,Flo Rida,6
17178,South Africa,Pretoria,03/24/2040 02:09 PM,Flo Rida,6
17220,Malta,Valletta,10/10/2032 10:00 PM,Flo Rida,6
17262,Ecuador,Quito,10/31/2024 11:59 PM,Flo Rida,6
17304,Georgia,Tbilisi,01/06/2023 04:49 AM,Flo Rida,6
17346,Italy,Rome,03/15/2029 12:38 PM,Whitney Houston,6
17388,Transnistria,Tiraspol,06/25/2029 01:36 AM,Whitney Houston,6
17430,Germany,Berlin,07/19/2032 03:28 PM,Avril Lavigne,0
17472,Chile,Santiago,08/30/2026 11:16 PM,Avril Lavigne,0
17514,Brunei,Bandar Seri Begawan,08/21/2035 01:16 AM,Pharrell Williams,0
17556,Pakistan,Islamabad,03/09/2025 10:05 AM,Dwight Yoakam,6
17598,Paraguay,Asunción,04/30/2036 11:23 PM,Dwight Yoakam,6
17640,Benin,Porto-Novo,08/13/2036 10:48 PM,Dwight Yoakam,6
17682,Samoa,Apia,12/08/2031 05:04 AM,Dwight Yoakam,6
17724,United States,"Washington, D.C.",06/25/2023 11:15 PM,Dwight Yoakam,6
17766,Kazakhstan,Astana,12/01/2022 01:16 PM,Lee Brice,6
17808,Liberia,Monrovia,11/17/2022 05:40 AM,Barbara Mandrell,18
17850,New Zealand,Wellington,02/18/2035 11:44 PM,Barbara Mandrell,18
17892,Yemen,Sanaá,10/09/2032 11:06 PM,YonnieMcfly,0
17934,Northern Mariana Islands,Saipan,07/16/2026 09:56 PM,YonnieMcfly,0
17976,Uzbekistan,Tashkent,10/08/2022 10:29 AM,YonnieMcfly,0
18018,Afghanistan,Kabul,08/21/2026 09:58 AM,YonnieMcfly,0
18060,Portugal,Lisbon,01/30/2040 09:20 PM,Johnny Cash,6
18102,Bahamas,Nassau,11/13/2023 05:35 AM,Johnny Cash,6
18144,Namibia,Windhoek,10/30/2031 05:06 PM,Johnny Cash,6
18186,Morocco,Rabat,12/25/2033 06:54 PM,Johnny Cash,6
18228,Fiji,Suva,08/20/2026 10:30 AM,Johnny Cash,6
18270,Palestine,Jerusalem,07/27/2030 02:02 AM,Vince Gill,6
18312,Guam,Hagåtña,06/14/2034 08:44 PM,Vince Gill,6
18354,Marshall Islands,Majuro,02/18/2040 08:29 AM,Vince Gill,6
18396,Burundi,Bujumbura,01/19/2034 09:15 PM,Vince Gill,6
18438,Iraq,Baghdad,10/06/2040 04:37 PM,Imagine Dragons,6
18480,Fiji,Suva,12/15/2033 08:02 PM,Imagine Dragons,6
18522,Luxembourg,Luxembourg,10/15/2027 08:38 PM,Jake Owen,18
18564,Azerbaijan,Baku,06/04/2032 06:02 PM,Martina McBride,0
18606,Kosovo,Pristina,02/08/2034 01:59 PM,Colt Ford,18
18648,Sudan,Khartoum,10/23/2022 03:02 PM,Colt Ford,18
18690,Moldova,Chisinau,11/20/2027 04:48 PM,Colt Ford,18
18732,Comoros,Moroni,10/01/2040 10:33 AM,Colt Ford,18
18774,Syria,Damascus,10/08/2022 01:45 PM,Dierks Bentley,6
18816,Malawi,Lilongwe,03/15/2023 02:46 AM,Guns N' Roses,6
18858,Togo,Lomé,01/12/2028 01:00 AM,Guns N' Roses,6
18900,Germany,Berlin,10/18/2039 08:44 AM,Guns N' Roses,6
18942,India,New Delhi,01/19/2022 05:26 PM,Guns N' Roses,6
18984,Sri Lanka,Sri Jayawardenapura Kotte,01/14/2035 06:20 AM,Justin Timberlake,18
19026,Guam,Hagåtña,01/30/2040 10:52 AM,Kelly Clarkson,0
19068,Belarus,Minsk,06/07/2022 07:09 PM,Kelly Clarkson,0
19110,Bahamas,Nassau,11/14/2025 12:15 PM,Metallica,6
19152,Philippines,Manila,03/28/2033 12:50 PM,Metallica,6
19194,Portugal,Lisbon,08/20/2034 06:35 AM,Metallica,6
19236,Sudan,Khartoum,12/27/2028 04:21 AM,Metallica,6
19278,Morocco,Rabat,10/08/2030 05:06 PM,Scotty McCreery,18
19320,Canada,Ottawa,09/13/2025 04:53 AM,Scotty McCreery,18
19362,Akrotiri and Dhekelia,Episkopi Cantonment,06/18/2033 12:54 AM,Scotty McCreery,18
19404,United States Virgin Islands,Charlotte Amalie,11/28/2029 08:06 PM,Scotty McCreery,18
19446,Palau,Ngerulmud,12/26/2022 08:25 PM,Merle Haggard,18
19488,Mauritius,Port Louis,10/17/2038 05:14 PM,Merle Haggard,18
19530,Uzbekistan,Tashkent,01/08/2031 02:12 AM,Merle Haggard,18
19572,Turkey,Ankara,03/16/2023 07:34 PM,Alessia Cara,6
19614,Jamaica,Kingston,03/29/2026 03:50 AM,A Thousand Horses,0
19656,Guernsey,St. Peter Port,04/27/2027 02:17 AM,A Thousand Horses,0
19698,Argentina,Buenos Aires,11/04/2031 10:57 AM,Brooks & Dunn,18
19740,Belgium,Brussels,05/28/2035 05:34 AM,Brooks & Dunn,18
19782,Indonesia,Jakarta,08/01/2034 12:10 PM,Brooks & Dunn,18
19824,Wallis and Futuna,Mata-Utu,03/25/2027 02:20 PM,Elle King,18
19866,New Zealand,Wellington,05/17/2036 12:06 AM,Elle King,18
19908,Suriname,Paramaribo,06/14/2028 10:06 AM,Elle King,18
19950,Belize,Belmopan,04/24/2027 09:13 AM,Elle King,18
19992,Bolivia,La Paz,09/19/2026 01:26 PM,Elle King,18
20034,Czech Republic,Prague,08/04/2036 07:37 AM,Rod Stewart,18
20076,Tanzania,Dodoma,06/04/2027 09:47 AM,The Cadillac Three,0
20118,Vietnam,Hanoi,05/24/2029 03:36 AM,The Cadillac Three,0
20160,Slovenia,Ljubljana,03/29/2029 07:22 AM,The Cadillac Three,0
20202,Turkey,Ankara,04/20/2025 08:26 PM,The Cadillac Three,0
20244,Greenland,Nuuk,04/21/2030 10:27 AM,Jacob Whitesides,0
20286,Anguilla,The Valley,02/17/2032 12:38 PM,Jacob Whitesides,0
20328,São Tomé and Príncipe,São Tomé,05/10/2026 02:44 AM,Ja Rule,18
20370,East Timor (Timor-Leste),Dili,08/07/2037 06:10 PM,Ja Rule,18
20412,Vanuatu,Port Vila,01/24/2039 07:33 AM,Ja Rule,18
20454,Bosnia and Herzegovina,Sarajevo,01/26/2030 04:21 PM,Lauren Alaina,18
20496,Wallis and Futuna,Mata-Utu,05/17/2032 01:34 AM,Lauren Alaina,18
20538,Cambodia,Phnom Penh,12/15/2036 06:03 PM,Lauren Alaina,18
20580,Scotland,Edinburgh,04/13/2027 06:08 PM,Lauren Alaina,18
20622,Mongolia,Ulaanbaatar,03/24/2033 12:12 AM,Marc Anthony,0
20664,Vietnam,Hanoi,10/06/2030 06:31 PM,Marc Anthony,0
20706,Honduras,Tegucigalpa,01/09/2032 12:41 AM,Marc Anthony,0
20748,Somalia,Mogadishu,03/07/2024 03:59 AM,Marc Anthony,0
20790,Vanuatu,Port Vila,10/14/2029 11:56 AM,Marc Anthony,0
20832,Papua New Guinea,Port Moresby,04/25/2039 03:22 AM,Tyler Farr,0
20874,Mozambique,Maputo,10/21/2029 12:36 AM,Tyler Farr,0
20916,Argentina,Buenos Aires,04/13/2031 07:44 AM,Tyler Farr,0
20958,Bulgaria,Sofia,06/20/2040 10:22 PM,Tyler Farr,0
21000,Madagascar,Antananarivo,04/09/2035 06:32 PM,Clare Dunn,0
21042,Republic of China (Taiwan),Taipei,06/12/2036 08:06 AM,Clare Dunn,0
21084,Wallis and Futuna,Mata-Utu,12/07/2029 06:35 AM,Adam Lambert,0
21126,Netherlands,Amsterdam,03/14/2029 04:16 PM,Adam Lambert,0
21168,Belarus,Minsk,01/12/2027 06:31 AM,Adam Lambert,0
21210,Wallis and Futuna,Mata-Utu,06/07/2039 03:53 PM,Adam Lambert,0
21252,Venezuela,Caracas,03/05/2034 11:29 PM,Adam Lambert,0
21294,Djibouti,Djibouti,10/12/2032 05:53 AM,Gary Allan,0
21336,Puerto Rico,San Juan,08/31/2033 11:33 AM,Gary Allan,0
21378,Tonga,Nukuʻalofa,09/02/2025 10:56 AM,Gary Allan,0
21420,Japan,Tokyo,10/10/2039 07:57 PM,Gary Allan,0
21462,Saint Vincent and the Grenadines,Kingstown,07/27/2033 04:51 AM,Gary Allan,0
21504,Côte d'Ivoire,Yamoussoukro,02/26/2030 03:26 PM,George Jones,6
21546,Albania,Tirana,12/24/2024 12:12 AM,George Jones,6
21588,Croatia,Zagreb,05/14/2034 07:40 AM,George Jones,6
21630,Morocco,Rabat,07/09/2025 04:49 AM,Krystal Keith,18
21672,Saint Kitts and Nevis,Basseterre,05/16/2030 04:11 AM,Ray Charles,18
21714,Ethiopia,Addis Ababa,07/14/2040 12:58 AM,Ray Charles,18
21756,Argentina,Buenos Aires,04/13/2032 11:44 PM,Ray Charles,18
21798,French Guiana,Cayenne,01/04/2039 06:32 AM,Ray Charles,18
21840,Bahrain,Manama,09/04/2023 03:34 PM,Red Hot Chili Peppers,6
21882,Bahamas,Nassau,12/31/2039 10:36 PM,The Oak Ridge Boys,0
21924,Colombia,Bogotá,11/05/2023 08:17 AM,The Oak Ridge Boys,0
21966,Poland,Warsaw,11/18/2030 07:04 AM,The Oak Ridge Boys,0
22008,Switzerland,Bern,08/30/2040 01:52 AM,The Oak Ridge Boys,0
22050,South Georgia and the South Sandwich Islands,Grytviken,12/19/2033 01:29 AM,Cassadee Pope,18
22092,Poland,Warsaw,08/12/2034 12:49 PM,Cassadee Pope,18
22134,Portugal,Lisbon,03/08/2026 08:33 AM,Cassadee Pope,18
22176,Sweden,Stockholm,04/25/2039 02:52 AM,Cassadee Pope,18
22218,Somaliland,Hargeisa,01/05/2032 11:27 PM,Cassadee Pope,18
22260,South Georgia and the South Sandwich Islands,Grytviken,02/13/2030 08:42 AM,August Alsina,0
22302,Côte d'Ivoire,Yamoussoukro,03/30/2030 04:22 PM,Air Supply,6
22344,Indonesia,Jakarta,12/31/2022 03:08 AM,Air Supply,6
22386,Monaco,Monaco,12/22/2027 12:18 PM,Air Supply,6
22428,Kuwait,Kuwait City,06/12/2038 01:29 AM,Air Supply,6
22470,Namibia,Windhoek,06/07/2022 02:51 AM,Brandy,18
22512,China,Beijing,08/21/2028 11:37 PM,Brandy,18
22554,Nagorno-Karabakh Republic,Stepanakert,10/06/2036 04:19 AM,OneRepublic,0
22596,Azerbaijan,Baku,03/13/2022 02:45 AM,OneRepublic,0
22638,Maldives,Malé,12/08/2037 11:28 AM,Pitbull,6
22680,Iran,Tehran,07/14/2031 08:47 AM,Pitbull,6
22722,South Sudan,Juba,10/04/2033 09:33 AM,Pitbull,6
22764,South Georgia and the South Sandwich Islands,Grytviken,10/31/2037 09:00 AM,Pitbull,6
22806,Easter Island,Hanga Roa,01/22/2030 03:28 AM,Pitbull,6
22848,Equatorial Guinea,Malabo,07/17/2035 04:23 PM,Robin Thicke,6
22890,Republic of China (Taiwan),Taipei,10/31/2039 01:51 AM,Robin Thicke,6
22932,South Sudan,Juba,01/31/2036 08:10 AM,Robin Thicke,6
22974,Paraguay,Asunción,05/26/2031 07:57 AM,Robin Thicke,6
23016,Afghanistan,Kabul,04/16/2023 06:06 AM,Snoop Dogg,6
23058,Slovakia,Bratislava,02/23/2022 12:05 PM,Snoop Dogg,6
23100,Kenya,Nairobi,03/01/2030 02:24 PM,Snoop Dogg,6
23142,Monaco,Monaco,10/23/2031 06:10 PM,Snoop Dogg,6
23184,Cambodia,Phnom Penh,05/25/2023 02:46 PM,Snoop Dogg,6
23226,Burkina Faso,Ouagadougou,02/18/2040 08:31 PM,Travis Tritt,6
23268,East Timor (Timor-Leste),Dili,08/23/2022 01:10 AM,Travis Tritt,6
23310,Brazil,Brasília,07/16/2024 11:22 AM,Travis Tritt,6
23352,Armenia,Yerevan,11/27/2039 04:09 PM,Travis Tritt,6
23394,Uganda,Kampala,02/04/2022 08:11 PM,Travis Tritt,6
23436,Zimbabwe,Harare,03/03/2038 05:22 PM,Chvrches,6
23478,Israel,Jerusalem,07/09/2025 12:27 PM,Chvrches,6
23520,Honduras,Tegucigalpa,11/02/2023 10:55 AM,Chvrches,6
23562,Estonia,Tallinn,12/15/2031 11:51 PM,Chvrches,6
23604,Suriname,Paramaribo,05/02/2033 05:10 AM,Chvrches,6
23646,Sri Lanka,Sri Jayawardenapura Kotte,01/11/2028 01:31 PM,Lorde,6
23688,Syria,Damascus,03/18/2026 03:11 PM,Lorde,6
23730,Uganda,Kampala,01/28/2026 09:54 PM,Lorde,6
23772,Switzerland,Bern,03/03/2023 10:37 AM,Lorde,6
23814,North Korea,Pyongyang,05/26/2029 04:13 PM,Lorde,6
23856,Niue,Alofi,10/13/2034 10:34 AM,Alison Krauss & Union Station,0
23898,Hungary,Budapest,01/16/2022 08:30 PM,Alison Krauss & Union Station,0
23940,Western Sahara,El Aaiún,07/25/2039 12:39 AM,Alison Krauss & Union Station,0
23982,Monaco,Monaco,02/15/2033 12:54 PM,Alison Krauss & Union Station,0
24024,Venezuela,Caracas,06/26/2030 11:39 PM,A$AP Rocky,0
24066,Saudi Arabia,Riyadh,05/10/2034 07:34 AM,A$AP Rocky,0
24108,Sri Lanka,Sri Jayawardenapura Kotte,04/29/2035 06:36 PM,A$AP Rocky,0
24150,Saint Helena,Jamestown,01/05/2030 02:20 AM,A$AP Rocky,0
24192,Dominican Republic,Santo Domingo,06/25/2026 09:19 AM,Panic! At the Disco,6
24234,Marshall Islands,Majuro,02/15/2024 09:38 AM,Panic! At the Disco,6
24276,Pakistan,Islamabad,12/26/2025 12:34 PM,Panic! At the Disco,6
24318,Czech Republic,Prague,01/04/2028 07:21 PM,Sheryl Crow,18
24360,Republic of China (Taiwan),Taipei,12/22/2039 03:47 PM,Sheryl Crow,18
24402,Serbia,Belgrade,05/26/2039 11:52 PM,Sheryl Crow,18
24444,Austria,Vienna,04/14/2038 03:12 AM,Trace Adkins,18
24486,Tunisia,Tunis,08/12/2026 07:53 AM,Trace Adkins,18
24528,Northern Mariana Islands,Saipan,07/07/2040 08:39 PM,Trace Adkins,18
24570,Poland,Warsaw,11/22/2037 04:09 AM,Trace Adkins,18
24612,Kosovo,Pristina,01/28/2035 02:10 AM,Bone Thugs-n-Harmony,0
24654,Liechtenstein,Vaduz,11/12/2037 09:34 AM,Bone Thugs-n-Harmony,0
24696,Russia,Moscow,10/26/2040 03:55 AM,David Nail,0
24738,Cyprus,Nicosia,09/22/2029 10:42 AM,David Nail,0
24780,Gibraltar,Gibraltar,01/12/2028 10:48 AM,David Nail,0
24822,Bangladesh,Dhaka,05/28/2035 05:54 PM,David Nail,0
24864,United Kingdom; England,London,08/30/2038 08:14 PM,David Nail,0
24906,Hungary,Budapest,11/09/2035 08:38 AM,Duran Duran,6
24948,Fiji,Suva,02/02/2028 09:05 AM,Wallpaper.,0
24990,Antigua and Barbuda,St. John's,06/22/2033 07:11 AM,Ashley Monroe,0
25032,Curaçao,Willemstad,10/05/2023 03:51 PM,Ashley Monroe,0
25074,Fiji,Suva,12/07/2027 10:43 PM,Ashley Monroe,0
25116,Laos,Vientiane,08/22/2040 09:58 PM,Christina Aguilera,0
25158,Bosnia and Herzegovina,Sarajevo,09/28/2039 01:48 AM,Christina Aguilera,0
25200,Qatar,Doha,08/27/2030 06:50 PM,Christina Aguilera,0
25242,Sweden,Stockholm,07/04/2029 11:43 AM,Christina Aguilera,0
25284,Djibouti,Djibouti,10/22/2032 07:51 AM,Christina Aguilera,0
25326,Monaco,Monaco,07/12/2032 07:09 PM,Diana Ross,18
25368,French Guiana,Cayenne,08/24/2032 04:54 PM,Diana Ross,18
25410,Pakistan,Islamabad,07/04/2031 01:57 PM,Nas,6
25452,Slovenia,Ljubljana,05/16/2022 09:28 PM,Nas,6
25494,East Timor (Timor-Leste),Dili,09/06/2027 04:16 AM,Nas,6
25536,Lebanon,Beirut,10/09/2031 01:53 PM,Nas,6
25578,Vanuatu,Port Vila,10/22/2031 04:44 AM,Norah Jones,18
25620,Israel,Jerusalem,06/15/2032 02:35 AM,Madelyn Victoria,0
25662,Uzbekistan,Tashkent,03/26/2033 10:22 PM,Madelyn Victoria,0
25704,Maldives,Malé,12/16/2023 07:24 PM,Madelyn Victoria,0
25746,Saint Kitts and Nevis,Basseterre,11/09/2025 02:12 PM,Alicia Keys,18
25788,United States Virgin Islands,Charlotte Amalie,08/05/2037 06:55 PM,Alicia Keys,18
25830,Qatar,Doha,03/23/2040 04:00 PM,Alicia Keys,18
25872,Luxembourg,Luxembourg,03/08/2023 01:51 AM,Alicia Keys,18
25914,Burkina Faso,Ouagadougou,05/19/2030 08:20 PM,Alicia Keys,18
25956,Portugal,Lisbon,09/13/2026 04:59 AM,Faith Hill,6
25998,China,Beijing,02/12/2031 06:20 AM,Faith Hill,6
26040,Panama,Panama City,02/01/2023 08:02 PM,Faith Hill,6
26082,Cocos (Keeling) Islands,West Island,10/26/2027 09:46 AM,Faith Hill,6
26124,Colombia,Bogotá,01/05/2024 05:52 AM,MGK,6
26166,United States,"Washington, D.C.",09/08/2024 12:12 PM,MGK,6
26208,Bhutan,Thimphu,11/11/2025 01:56 AM,MGK,6
26250,Dominican Republic,Santo Domingo,04/13/2035 06:21 AM,MGK,6
26292,Pitcairn Islands,Adamstown,01/15/2023 10:59 AM,MGK,6
26334,Nagorno-Karabakh Republic,Stepanakert,03/04/2032 02:56 AM,Austin Mahone,0
26376,Cyprus,Nicosia,04/17/2029 04:00 AM,Austin Mahone,0
26418,Abkhazia,Sukhumi,03/27/2030 07:10 AM,Austin Mahone,0
26460,Nagorno-Karabakh Republic,Stepanakert,09/18/2037 12:20 PM,Austin Mahone,0
26502,Algeria,Algiers,11/01/2024 04:26 AM,Austin Mahone,0
26544,Venezuela,Caracas,02/04/2025 11:35 AM,James Bay,6
26586,Isle of Man,Douglas,03/08/2027 08:42 PM,James Bay,6
26628,Puerto Rico,San Juan,04/12/2033 04:23 AM,Xander Demos,6
26670,Spain,Madrid,06/06/2023 05:21 AM,Xander Demos,6
26712,New Zealand,Wellington,03/20/2025 05:36 AM,Charlie Puth,6
26754,Pitcairn Islands,Adamstown,01/14/2029 08:13 PM,Charlie Puth,6
26796,Iceland,Reykjavík,04/09/2037 07:59 PM,Amy Winehouse,0
26838,Akrotiri and Dhekelia,Episkopi Cantonment,04/21/2033 09:24 AM,Amy Winehouse,0
26880,Benin,Porto-Novo,12/16/2038 09:35 PM,G-Eazy,18
26922,Yemen,Sanaá,03/16/2031 05:57 PM,G-Eazy,18
26964,Namibia,Windhoek,02/22/2026 12:46 AM,G-Eazy,18
27006,Bhutan,Thimphu,07/31/2024 11:00 AM,G-Eazy,18
27048,Vanuatu,Port Vila,01/22/2027 04:27 AM,Gretchen Wilson,6
27090,Burkina Faso,Ouagadougou,08/28/2030 12:39 AM,Gretchen Wilson,6
27132,Cuba,Havana,08/10/2038 05:24 PM,Gretchen Wilson,6
27174,Saint Martin,Marigot,09/08/2036 05:16 AM,Gretchen Wilson,6
27216,Bolivia,Sucre,08/27/2034 02:35 PM,Mumford & Sons,18
27258,Brunei,Bandar Seri Begawan,07/10/2037 09:16 PM,Mumford & Sons,18
27300,Poland,Warsaw,12/09/2027 04:13 PM,Mumford & Sons,18
27342,French Guiana,Cayenne,12/12/2040 05:44 AM,Mumford & Sons,18
27384,Estonia,Tallinn,01/17/2023 06:00 PM,Nickelback,0
27426,Algeria,Algiers,10/13/2029 03:05 PM,Sara Evans,6
27468,Grenada,St. George's,10/10/2022 03:48 PM,Sara Evans,6
27510,Belarus,Minsk,05/09/2023 12:52 AM,Sara Evans,6
27552,Finland,Helsinki,11/10/2038 03:58 PM,Sara Evans,6
27594,Fiji,Suva,11/12/2039 05:52 AM,Sean Paul,6
27636,New Zealand,Wellington,06/28/2022 05:21 AM,Sean Paul,6
27678,São Tomé and Príncipe,São Tomé,04/20/2034 09:35 AM,Spice Girls,0
27720,Portugal,Lisbon,07/28/2036 12:13 AM,Spice Girls,0
27762,France,Paris,01/15/2034 05:10 PM,Spice Girls,0
27804,Mali,Bamako,07/17/2031 04:31 PM,Spice Girls,0
27846,Kiribati,Tarawa,08/25/2035 03:33 AM,Train,18
27888,Chad,N'Djamena,12/11/2036 05:55 PM,Train,18
27930,Christmas Island,Flying Fish Cove,06/04/2025 05:33 PM,Conway Twitty,18
27972,Hungary,Budapest,11/07/2026 12:40 AM,Conway Twitty,18
28014,Armenia,Yerevan,03/12/2029 05:42 AM,Dr. Dre,0
28056,Czech Republic,Prague,08/12/2036 04:55 PM,Dr. Dre,0
28098,India,New Delhi,09/02/2028 07:15 AM,Dr. Dre,0
28140,Bahrain,Manama,09/25/2038 06:23 AM,Dr. Dre,0
28182,Eritrea,Asmara,09/04/2025 01:13 AM,Ice-T,0
28224,Kyrgyzstan,Bishkek,07/18/2034 08:59 AM,Jennifer Nettles,18
28266,Finland,Helsinki,07/11/2032 04:06 AM,Jennifer Nettles,18
28308,Republic of China (Taiwan),Taipei,11/21/2039 04:05 PM,Jennifer Nettles,18
28350,Abkhazia,Sukhumi,03/21/2033 05:45 AM,Jennifer Nettles,18
28392,El Salvador,San Salvador,11/07/2031 10:47 PM,Jennifer Nettles,18
28434,Puerto Rico,San Juan,03/29/2031 02:55 AM,Lucinda Williams,6
28476,Chile,Santiago,11/01/2037 02:02 AM,Lucinda Williams,6
28518,Côte d'Ivoire,Yamoussoukro,02/16/2026 03:10 PM,Lucinda Williams,6
28560,Saint Vincent and the Grenadines,Kingstown,10/09/2024 10:32 AM,Lucinda Williams,6
28602,Kyrgyzstan,Bishkek,02/02/2038 10:05 AM,The Script,0
28644,Saint Lucia,Castries,04/10/2040 09:11 AM,The Script,0
28686,Honduras,Tegucigalpa,02/10/2023 01:27 PM,The Script,0
28728,Georgia,Tbilisi,06/03/2038 12:24 PM,Dan + Shay,18
28770,Lebanon,Beirut,06/18/2039 11:19 AM,Dan + Shay,18
28812,Italy,Rome,12/08/2029 06:19 PM,Aaron Lewis,18
28854,Haiti,Port-au-Prince,05/28/2039 11:14 AM,Aaron Lewis,18
28896,Akrotiri and Dhekelia,Episkopi Cantonment,01/09/2030 02:10 AM,Billy Currington,6
28938,Belgium,Brussels,06/29/2029 03:18 PM,Billy Currington,6
28980,Nigeria,Abuja,02/23/2026 10:54 PM,Billy Currington,6
29022,Afghanistan,Kabul,07/27/2022 12:51 PM,Billy Currington,6
29064,Armenia,Yerevan,12/28/2039 01:46 PM,Billy Currington,6
29106,Jersey,St. Helier,06/07/2025 11:05 AM,Cher Lloyd,0
29148,Mauritania,Nouakchott,10/04/2034 07:28 AM,Cher Lloyd,0
29190,Cocos (Keeling) Islands,West Island,12/01/2030 07:25 AM,Cher Lloyd,0
29232,Easter Island,Hanga Roa,11/29/2036 07:06 AM,Cher Lloyd,0
29274,Belgium,Brussels,08/19/2025 09:13 AM,Paramore,0
29316,North Korea,Pyongyang,06/20/2040 05:34 AM,Paramore,0
29358,Liberia,Monrovia,07/31/2027 02:10 PM,Paramore,0
29400,Falkland Islands,Stanley,03/20/2024 04:59 AM,P!nk,0
29442,Iran,Tehran,08/04/2025 03:49 AM,Slipknot,6
29484,New Caledonia,Nouméa,08/03/2029 11:58 AM,Slipknot,6
29526,Wallis and Futuna,Mata-Utu,06/03/2035 07:00 AM,Slipknot,6
29568,Turkmenistan,Ashgabat,04/24/2039 01:26 AM,Slipknot,6
29610,Sweden,Stockholm,10/13/2030 04:57 AM,The Notorious B.I.G.,18
29652,Canada,Ottawa,03/16/2026 06:50 PM,The Notorious B.I.G.,18
29694,Colombia,Bogotá,01/19/2026 03:24 PM,The Notorious B.I.G.,18
29736,Jersey,St. Helier,06/23/2027 12:35 PM,The Notorious B.I.G.,18
29778,Macedonia,Skopje,05/14/2027 02:08 PM,The Notorious B.I.G.,18
29820,São Tomé and Príncipe,São Tomé,03/30/2024 10:20 PM,Charlie Allen,6
29862,Moldova,Chisinau,03/27/2039 08:42 AM,Charlie Allen,6
29904,Brunei,Bandar Seri Begawan,04/04/2031 08:54 AM,Charlie Allen,6
29946,Tajikistan,Dushanbe,09/30/2028 07:47 AM,Charlie Allen,6
29988,Montenegro,Podgorica,09/19/2028 01:54 PM,Charlie Allen,6
30030,Thailand,Bangkok,08/04/2025 04:19 PM,Joe Nichols,0
30072,Czech Republic,Prague,10/26/2037 05:50 AM,Joe Nichols,0
30114,Kyrgyzstan,Bishkek,09/22/2039 02:53 AM,Joe Nichols,0
30156,Saint Pierre and Miquelon,St. Pierre,06/06/2026 08:33 PM,Joe Nichols,0
30198,Cocos (Keeling) Islands,West Island,07/02/2036 12:37 PM,John Anderson,6
30240,Cyprus,Nicosia,12/26/2029 07:45 AM,John Anderson,6
30282,Guam,Hagåtña,01/14/2040 07:11 PM,John Anderson,6
30324,Grenada,St. George's,05/15/2030 09:34 PM,John Anderson,6
30366,Kyrgyzstan,Bishkek,09/15/2036 01:35 AM,John Anderson,6
30408,Malaysia,Kuala Lumpur,10/17/2028 10:45 PM,Lil' Kim,0
30450,Israel,Jerusalem,09/26/2032 03:31 AM,Lil' Kim,0
30492,Democratic Republic of the Congo,Kinshasa,09/02/2030 05:19 AM,Lil' Kim,0
30534,Romania,Bucharest,02/13/2032 04:17 PM,Lil' Kim,0
30576,United Arab Emirates,Abu Dhabi,01/10/2028 02:29 AM,Nirvana,0
